language,digits,bases,monomorphemics,curr_bases,number_addition_max,number_subtraction_max,phrase_subtraction,exceptions
artificial_language_g0_244,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 36, 54, 65, 80]","[59, 78]","[[[18, 36], 18], [[36, 54], 36], [[54, 65], 54], [[65, 80], 65], [[80, 100], 80]]","[[[18, 36], 13], [[36, 54], 36], [[54, 65], 54], [[65, 80], 65], [[80, 100], 80]]","[[[18, 36], 6]]",[],[]
artificial_language_g0_245,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[11, 45, 47]","[33, 55, 59, 71, 95]","[[[11, 45], 11], [[45, 47], 45], [[47, 100], 47]]","[[[11, 45], 11], [[45, 47], 45], [[47, 100], 47]]",[],[],[]
artificial_language_g0_246,"[1, 2, 3]","[4, 8, 15, 17, 55]","[29, 44, 59, 66]","[[[4, 8], 4], [[8, 15], 8], [[15, 17], 15], [[17, 55], 17], [[55, 100], 55]]","[[[4, 8], 1], [[8, 15], 8], [[15, 17], 15], [[17, 55], 17], [[55, 100], 55]]","[[[4, 8], 4]]",[],[]
artificial_language_g0_247,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[14, 79]","[23, 25, 52, 55, 62]","[[[14, 79], 14], [[79, 100], 79]]","[[[14, 79], 14], [[79, 100], 79]]",[],[],[]
artificial_language_g0_248,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[19, 50, 66]","[81, 90]","[[[19, 50], 19], [[50, 66], 50], [[66, 100], 66]]","[[[19, 50], 19], [[50, 66], 50], [[66, 100], 66]]",[],[],"[[19, [19, 50], '(1 * 19)'], [50, [50, 66], '(1 * 50)'], [66, [66, 67], '(1 * 66)']]"
artificial_language_g0_249,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",[13],"[20, 64, 68, 73, 91]","[[[13, 100], 13]]","[[[13, 100], 13]]",[],[],[]
artificial_language_g0_250,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[12, 36, 61, 69, 75]",[],"[[[12, 36], 12], [[36, 61], 36], [[61, 69], 61], [[69, 75], 69], [[75, 100], 75]]","[[[12, 36], 12], [[36, 61], 36], [[61, 69], 61], [[69, 75], 69], [[75, 100], 75]]",[],[],[]
artificial_language_g0_251,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[19, 34, 85]",[60],"[[[19, 34], 19], [[34, 85], 34], [[85, 100], 85]]","[[[19, 34], 19], [[34, 85], 34], [[85, 100], 85]]",[],[],"[[19, [19, 34], '(1 * 19)'], [34, [34, 85], '(1 * 34)'], [85, [85, 86], '(1 * 85)']]"
artificial_language_g0_252,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",[21],[44],"[[[21, 100], 21]]","[[[21, 100], 21]]",[],[],"[[21, [21, 22], '(1 * 21)']]"
artificial_language_g0_253,"[1, 2, 3]",[4],[49],"[[[4, 100], 4]]","[[[4, 100], 4]]",[],[],[]
artificial_language_g0_254,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[20, 63, 68, 71]",[],"[[[20, 63], 20], [[63, 68], 63], [[68, 71], 68], [[71, 100], 71]]","[[[20, 63], 20], [[63, 68], 63], [[68, 71], 68], [[71, 100], 71]]",[],[],[]
artificial_language_g0_255,"[1, 2, 3, 4, 5, 6, 7]","[8, 17]",[43],"[[[8, 17], 8], [[17, 100], 17]]","[[[8, 17], 8], [[17, 100], 17]]",[],[],[]
artificial_language_g0_256,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[11, 44]","[47, 63]","[[[11, 44], 11], [[44, 100], 44]]","[[[11, 44], 11], [[44, 100], 44]]",[],[],[]
artificial_language_g0_257,"[1, 2, 3, 4, 5, 6]","[7, 14, 65]","[16, 17]","[[[7, 14], 7], [[14, 65], 14], [[65, 100], 65]]","[[[7, 14], 1], [[14, 65], 14], [[65, 100], 65]]","[[[7, 14], 7]]",[],[]
artificial_language_g0_258,"[1, 2]","[3, 61]","[17, 34, 35, 74]","[[[3, 61], 3], [[61, 100], 61]]","[[[3, 61], 3], [[61, 100], 61]]",[],[],[]
artificial_language_g0_259,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",[14],[56],"[[[14, 100], 14]]","[[[14, 100], 14]]",[],[],[]
artificial_language_g0_260,"[1, 2]","[3, 9, 39, 46, 66]",[21],"[[[3, 9], 3], [[9, 39], 9], [[39, 46], 39], [[46, 66], 46], [[66, 100], 66]]","[[[3, 9], 3], [[9, 39], 9], [[39, 46], 39], [[46, 66], 46], [[66, 100], 66]]",[],[],[]
artificial_language_g0_261,"[1, 2, 3, 4, 5]","[6, 12]",[],"[[[6, 12], 6], [[12, 100], 12]]","[[[6, 12], 5], [[12, 100], 12]]","[[[6, 12], 2]]",[],"[[6, [6, 12], '(1 * 6)'], [12, [12, 13], '(1 * 12)']]"
artificial_language_g0_262,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[17, 24, 79]","[36, 70, 72, 83, 89]","[[[17, 24], 17], [[24, 79], 24], [[79, 100], 79]]","[[[17, 24], 17], [[24, 79], 24], [[79, 100], 79]]",[],[],[]
artificial_language_g0_263,"[1, 2, 3, 4, 5, 6, 7, 8]","[9, 27, 37, 87]","[11, 21, 53]","[[[9, 27], 9], [[27, 37], 27], [[37, 87], 37], [[87, 100], 87]]","[[[9, 27], 9], [[27, 37], 27], [[37, 87], 37], [[87, 100], 87]]",[],[],[]
artificial_language_g0_264,"[1, 2, 3]","[4, 8, 38, 49, 64]",[16],"[[[4, 8], 4], [[8, 38], 8], [[38, 49], 38], [[49, 64], 49], [[64, 100], 64]]","[[[4, 8], 3], [[8, 38], 8], [[38, 49], 38], [[49, 64], 49], [[64, 100], 64]]","[[[4, 8], 2]]",[],[]
artificial_language_g0_265,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[20, 40, 83, 91]","[57, 69]","[[[20, 40], 20], [[40, 83], 40], [[83, 91], 83], [[91, 100], 91]]","[[[20, 40], 20], [[40, 83], 40], [[83, 91], 83], [[91, 100], 91]]",[],[],"[[20, [20, 40], '(1 * 20)'], [40, [40, 83], '(1 * 40)'], [83, [83, 91], '(1 * 83)'], [91, [91, 92], '(1 * 91)']]"
artificial_language_g0_266,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[16, 74, 82]",[],"[[[16, 74], 16], [[74, 82], 74], [[82, 100], 82]]","[[[16, 74], 16], [[74, 82], 74], [[82, 100], 82]]",[],[],[]
artificial_language_g0_267,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",[12],"[46, 47, 55]","[[[12, 100], 12]]","[[[12, 100], 12]]",[],[],[]
artificial_language_g0_268,[1],"[2, 4, 8, 11, 53]",[],"[[[2, 4], 2], [[4, 8], 4], [[8, 11], 8], [[11, 53], 11], [[53, 100], 53]]","[[[2, 4], 1], [[4, 8], 4], [[8, 11], 8], [[11, 53], 11], [[53, 100], 53]]","[[[2, 4], 2]]",[],[]
artificial_language_g0_269,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[12, 21]",[75],"[[[12, 21], 12], [[21, 100], 21]]","[[[12, 21], 12], [[21, 100], 21]]",[],[],[]
artificial_language_g0_270,"[1, 2, 3, 4, 5]","[6, 15, 70, 87]","[25, 28, 68]","[[[6, 15], 6], [[15, 70], 15], [[70, 87], 70], [[87, 100], 87]]","[[[6, 15], 6], [[15, 70], 15], [[70, 87], 70], [[87, 100], 87]]",[],[],[]
artificial_language_g0_271,"[1, 2, 3, 4, 5]","[6, 7, 45, 85]","[22, 31, 52, 60]","[[[6, 7], 6], [[7, 45], 7], [[45, 85], 45], [[85, 100], 85]]","[[[6, 7], 6], [[7, 45], 7], [[45, 85], 45], [[85, 100], 85]]",[],[],[]
artificial_language_g0_272,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 41, 50, 62, 63]","[27, 33, 73, 80, 88]","[[[18, 41], 18], [[41, 50], 41], [[50, 62], 50], [[62, 63], 62], [[63, 100], 63]]","[[[18, 41], 18], [[41, 50], 41], [[50, 62], 50], [[62, 63], 62], [[63, 100], 63]]",[],[],"[[18, [18, 41], '(1 * 18)'], [41, [41, 50], '(1 * 41)'], [50, [50, 62], '(1 * 50)'], [62, [62, 63], '(1 * 62)'], [63, [63, 64], '(1 * 63)']]"
artificial_language_g0_273,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[21, 42]",[88],"[[[21, 42], 21], [[42, 100], 42]]","[[[21, 42], 6], [[42, 100], 42]]","[[[21, 42], 16]]",[],[]
artificial_language_g0_274,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","[12, 24, 65, 91, 94]","[27, 60, 78]","[[[12, 24], 12], [[24, 65], 24], [[65, 91], 65], [[91, 94], 91], [[94, 100], 94]]","[[[12, 24], 11], [[24, 65], 24], [[65, 91], 65], [[91, 94], 91], [[94, 100], 94]]","[[[12, 24], 2]]",[],[]
artificial_language_g0_275,"[1, 2, 3]","[4, 51, 77]","[46, 59, 69, 84]","[[[4, 51], 4], [[51, 77], 51], [[77, 100], 77]]","[[[4, 51], 4], [[51, 77], 51], [[77, 100], 77]]",[],[],[]
artificial_language_g0_276,"[1, 2, 3, 4, 5, 6]","[7, 23, 90]","[35, 36]","[[[7, 23], 7], [[23, 90], 23], [[90, 100], 90]]","[[[7, 23], 7], [[23, 90], 23], [[90, 100], 90]]",[],[],[]
artificial_language_g0_277,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",[10],"[48, 59, 78, 92]","[[[10, 100], 10]]","[[[10, 100], 10]]",[],[],[]
artificial_language_g0_278,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[10, 67]",[53],"[[[10, 67], 10], [[67, 100], 67]]","[[[10, 67], 10], [[67, 100], 67]]",[],[],[]
artificial_language_g0_279,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 36, 52]","[20, 21, 28, 58, 81]","[[[18, 36], 18], [[36, 52], 36], [[52, 100], 52]]","[[[18, 36], 18], [[36, 52], 36], [[52, 100], 52]]",[],[],[]
artificial_language_g0_280,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[15, 28, 56, 74, 75]","[24, 61, 66, 99]","[[[15, 28], 15], [[28, 56], 28], [[56, 74], 56], [[74, 75], 74], [[75, 100], 75]]","[[[15, 28], 15], [[28, 56], 28], [[56, 74], 56], [[74, 75], 74], [[75, 100], 75]]",[],[],[]
artificial_language_g0_281,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[16, 44, 60, 92, 94]",[],"[[[16, 44], 16], [[44, 60], 44], [[60, 92], 60], [[92, 94], 92], [[94, 100], 94]]","[[[16, 44], 16], [[44, 60], 44], [[60, 92], 60], [[92, 94], 92], [[94, 100], 94]]",[],[],[]
artificial_language_g0_282,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[19, 26, 30]","[23, 82, 98]","[[[19, 26], 19], [[26, 30], 26], [[30, 100], 30]]","[[[19, 26], 19], [[26, 30], 26], [[30, 100], 30]]",[],[],[]
artificial_language_g0_283,"[1, 2]","[3, 43]","[7, 20, 39, 42, 62]","[[[3, 43], 3], [[43, 100], 43]]","[[[3, 43], 3], [[43, 100], 43]]",[],[],[]
artificial_language_g0_284,"[1, 2, 3, 4]","[5, 75, 81, 98]",[],"[[[5, 75], 5], [[75, 81], 75], [[81, 98], 81], [[98, 100], 98]]","[[[5, 75], 5], [[75, 81], 75], [[81, 98], 81], [[98, 100], 98]]",[],[],[]
artificial_language_g0_285,"[1, 2, 3, 4]",[5],[99],"[[[5, 100], 5]]","[[[5, 100], 5]]",[],[],"[[5, [5, 6], '(1 * 5)']]"
artificial_language_g0_286,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[10, 20, 22, 68, 93]","[13, 33, 37, 59, 76]","[[[10, 20], 10], [[20, 22], 20], [[22, 68], 22], [[68, 93], 68], [[93, 100], 93]]","[[[10, 20], 4], [[20, 22], 20], [[22, 68], 22], [[68, 93], 68], [[93, 100], 93]]","[[[10, 20], 7]]",[],"[[10, [10, 20], '(1 * 10)'], [20, [20, 22], '(1 * 20)'], [22, [22, 68], '(1 * 22)'], [68, [68, 93], '(1 * 68)'], [93, [93, 94], '(1 * 93)']]"
artificial_language_g0_287,"[1, 2, 3, 4, 5]","[6, 9, 73, 94]",[80],"[[[6, 9], 6], [[9, 73], 9], [[73, 94], 73], [[94, 100], 94]]","[[[6, 9], 6], [[9, 73], 9], [[73, 94], 73], [[94, 100], 94]]",[],[],[]
artificial_language_g0_288,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",[20],"[21, 36, 47, 77]","[[[20, 100], 20]]","[[[20, 100], 20]]",[],[],[]
artificial_language_g0_289,"[1, 2, 3]","[4, 22]","[62, 68]","[[[4, 22], 4], [[22, 100], 22]]","[[[4, 22], 4], [[22, 100], 22]]",[],[],[]
artificial_language_g0_290,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[14, 28, 56, 58, 69]",[],"[[[14, 28], 14], [[28, 56], 28], [[56, 58], 56], [[58, 69], 58], [[69, 100], 69]]","[[[14, 28], 6], [[28, 56], 28], [[56, 58], 56], [[58, 69], 58], [[69, 100], 69]]","[[[14, 28], 9]]",[],[]
artificial_language_g0_291,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[20, 40]","[30, 46, 61, 65, 79]","[[[20, 40], 20], [[40, 100], 40]]","[[[20, 40], 11], [[40, 100], 40]]","[[[20, 40], 10]]",[],[]
artificial_language_g0_292,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[10, 20]","[30, 59, 63, 70, 88]","[[[10, 20], 10], [[20, 100], 20]]","[[[10, 20], 4], [[20, 100], 20]]","[[[10, 20], 7]]",[],[]
artificial_language_g0_293,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[11, 22, 66, 70, 88]",[24],"[[[11, 22], 11], [[22, 66], 22], [[66, 70], 66], [[70, 88], 70], [[88, 100], 88]]","[[[11, 22], 3], [[22, 66], 22], [[66, 70], 66], [[70, 88], 70], [[88, 100], 88]]","[[[11, 22], 9]]",[],[]
artificial_language_g0_294,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[14, 28, 58, 72, 83]","[30, 42, 46, 77, 90]","[[[14, 28], 14], [[28, 58], 28], [[58, 72], 58], [[72, 83], 72], [[83, 100], 83]]","[[[14, 28], 4], [[28, 58], 28], [[58, 72], 58], [[72, 83], 72], [[83, 100], 83]]","[[[14, 28], 11]]",[],"[[14, [14, 28], '(1 * 14)'], [28, [28, 58], '(1 * 28)'], [58, [58, 72], '(1 * 58)'], [72, [72, 83], '(1 * 72)'], [83, [83, 84], '(1 * 83)']]"
artificial_language_g0_295,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[21, 68]","[56, 72, 96]","[[[21, 68], 21], [[68, 100], 68]]","[[[21, 68], 21], [[68, 100], 68]]",[],[],"[[21, [21, 68], '(1 * 21)'], [68, [68, 69], '(1 * 68)']]"
artificial_language_g0_296,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[21, 62, 94]",[],"[[[21, 62], 21], [[62, 94], 62], [[94, 100], 94]]","[[[21, 62], 21], [[62, 94], 62], [[94, 100], 94]]",[],[],"[[21, [21, 62], '(1 * 21)'], [62, [62, 94], '(1 * 62)'], [94, [94, 95], '(1 * 94)']]"
artificial_language_g0_297,"[1, 2, 3, 4, 5, 6, 7]","[8, 9, 46, 47, 62]","[14, 19, 34, 51, 76]","[[[8, 9], 8], [[9, 46], 9], [[46, 47], 46], [[47, 62], 47], [[62, 100], 62]]","[[[8, 9], 8], [[9, 46], 9], [[46, 47], 46], [[47, 62], 47], [[62, 100], 62]]",[],[],[]
artificial_language_g0_298,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]","[20, 49, 90]","[30, 37, 39, 40, 64]","[[[20, 49], 20], [[49, 90], 49], [[90, 100], 90]]","[[[20, 49], 20], [[49, 90], 49], [[90, 100], 90]]",[],[],[]
artificial_language_g0_299,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[14, 38]","[31, 39, 46, 60, 66]","[[[14, 38], 14], [[38, 100], 38]]","[[[14, 38], 14], [[38, 100], 38]]",[],[],[]
